Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2024-08-20 18:00:00,Spain,Spain,ES,99.13,136.23,78.45,54.43,entsoe.eu,false,
2024-08-20 19:00:00,Spain,Spain,ES,112.87,150.36,75.88,51.61,entsoe.eu,false,
2024-08-20 20:00:00,Spain,Spain,ES,109.64,146.42,76.65,52.09,entsoe.eu,false,
2024-08-20 21:00:00,Spain,Spain,ES,101.34,137.61,78.11,51.62,entsoe.eu,false,
2024-08-20 22:00:00,Spain,Spain,ES,89.02,123.08,80.82,51.75,entsoe.eu,false,
2024-08-20 23:00:00,Spain,Spain,ES,83.75,116.29,82.22,51.92,entsoe.eu,false,
2024-08-21 00:00:00,Spain,Spain,ES,80.69,114.04,82.39,50.85,entsoe.eu,false,
2024-08-21 01:00:00,Spain,Spain,ES,81.86,116.52,81.71,48.99,entsoe.eu,false,
2024-08-21 02:00:00,Spain,Spain,ES,80.07,114.21,82.17,48.86,entsoe.eu,false,
2024-08-21 03:00:00,Spain,Spain,ES,81.63,116.11,81.78,48.05,entsoe.eu,false,
2024-08-21 04:00:00,Spain,Spain,ES,85.52,120.8,80.8,47.82,entsoe.eu,false,
2024-08-21 05:00:00,Spain,Spain,ES,93.54,128.9,79.66,48.83,entsoe.eu,false,
2024-08-21 06:00:00,Spain,Spain,ES,85.7,118.04,82.46,52.24,entsoe.eu,false,
2024-08-21 07:00:00,Spain,Spain,ES,54.85,84.63,88.68,60.6,entsoe.eu,false,
2024-08-21 08:00:00,Spain,Spain,ES,37.21,64.7,92.84,68.44,entsoe.eu,false,
2024-08-21 09:00:00,Spain,Spain,ES,34.25,61.73,93.56,70.77,entsoe.eu,false,
2024-08-21 10:00:00,Spain,Spain,ES,33.68,61.59,93.65,71.25,entsoe.eu,false,
2024-08-21 11:00:00,Spain,Spain,ES,34.22,62.5,93.48,71.27,entsoe.eu,false,
2024-08-21 12:00:00,Spain,Spain,ES,36.2,64.91,93.01,70.6,entsoe.eu,false,
2024-08-21 13:00:00,Spain,Spain,ES,36.74,65.47,92.92,69.59,entsoe.eu,false,
2024-08-21 14:00:00,Spain,Spain,ES,37.11,66.03,92.67,68.9,entsoe.eu,false,
2024-08-21 15:00:00,Spain,Spain,ES,43.06,73.28,91.1,66.72,entsoe.eu,false,
2024-08-21 16:00:00,Spain,Spain,ES,64.9,99.99,85.8,61.35,entsoe.eu,false,
2024-08-21 17:00:00,Spain,Spain,ES,98.53,138.29,78.38,53.55,entsoe.eu,false,
2024-08-21 18:00:00,Spain,Spain,ES,140.38,185.59,69.4,43.79,entsoe.eu,false,
2024-08-21 19:00:00,Spain,Spain,ES,156.75,203.36,66.25,40.81,entsoe.eu,false,
2024-08-21 20:00:00,Spain,Spain,ES,159.04,205.64,65.99,40.08,entsoe.eu,false,
2024-08-21 21:00:00,Spain,Spain,ES,159.42,206.72,65.65,38.19,entsoe.eu,false,
2024-08-21 22:00:00,Spain,Spain,ES,159.79,207.74,65.43,35.67,entsoe.eu,false,
2024-08-21 23:00:00,Spain,Spain,ES,156.58,205.27,65.72,33.58,entsoe.eu,false,
2024-08-22 00:00:00,Spain,Spain,ES,156.65,205.91,65.65,31.37,entsoe.eu,false,
2024-08-22 01:00:00,Spain,Spain,ES,156.88,205.8,65.82,29.98,entsoe.eu,false,
2024-08-22 02:00:00,Spain,Spain,ES,154.43,202.43,66.65,30.65,entsoe.eu,false,
2024-08-22 03:00:00,Spain,Spain,ES,160.52,210.5,65.08,29.27,entsoe.eu,false,
2024-08-22 04:00:00,Spain,Spain,ES,162.92,213.12,64.52,30.15,entsoe.eu,false,
2024-08-22 05:00:00,Spain,Spain,ES,164.23,214.28,64.19,32.04,entsoe.eu,false,
2024-08-22 06:00:00,Spain,Spain,ES,153.76,201.52,66.93,35.98,entsoe.eu,false,
2024-08-22 07:00:00,Spain,Spain,ES,114.44,157.13,75.36,46.49,entsoe.eu,false,
2024-08-22 08:00:00,Spain,Spain,ES,76.68,114.44,83.64,56.65,entsoe.eu,false,
2024-08-22 09:00:00,Spain,Spain,ES,56.5,90.93,88.37,62.82,entsoe.eu,false,
2024-08-22 10:00:00,Spain,Spain,ES,51.3,84.88,89.54,65.09,entsoe.eu,false,
2024-08-22 11:00:00,Spain,Spain,ES,48.39,81.35,90.22,66.31,entsoe.eu,false,
2024-08-22 12:00:00,Spain,Spain,ES,46.96,79.56,90.45,67.29,entsoe.eu,false,
2024-08-22 13:00:00,Spain,Spain,ES,45.75,77.66,90.85,67.4,entsoe.eu,false,
2024-08-22 14:00:00,Spain,Spain,ES,46.75,79.05,90.33,66.59,entsoe.eu,false,
2024-08-22 15:00:00,Spain,Spain,ES,47.57,79.73,90.06,65.93,entsoe.eu,false,
2024-08-22 16:00:00,Spain,Spain,ES,65.3,101.19,85.51,60.64,entsoe.eu,false,
2024-08-22 17:00:00,Spain,Spain,ES,101.18,144.52,76.82,52.19,entsoe.eu,false,
2024-08-22 18:00:00,Spain,Spain,ES,140.62,187.78,68.67,42.17,entsoe.eu,false,
2024-08-22 19:00:00,Spain,Spain,ES,152.78,200.1,66.39,39.7,entsoe.eu,false,
2024-08-22 20:00:00,Spain,Spain,ES,144.1,190.02,68.13,40.96,entsoe.eu,false,
2024-08-22 21:00:00,Spain,Spain,ES,137.04,181.66,69.76,41.21,entsoe.eu,false,
2024-08-22 22:00:00,Spain,Spain,ES,129.58,172.85,71.41,41.48,entsoe.eu,false,
2024-08-22 23:00:00,Spain,Spain,ES,130.24,175.19,70.73,39.08,entsoe.eu,false,
2024-08-23 00:00:00,Spain,Spain,ES,135.66,183.47,68.96,35.27,entsoe.eu,false,
2024-08-23 01:00:00,Spain,Spain,ES,134.98,182.34,69.35,34.43,entsoe.eu,false,
2024-08-23 02:00:00,Spain,Spain,ES,140.08,188.79,68.16,32.39,entsoe.eu,false,
2024-08-23 03:00:00,Spain,Spain,ES,144.92,193.89,67.38,31.75,entsoe.eu,false,
2024-08-23 04:00:00,Spain,Spain,ES,144.92,191.78,68.2,33.82,entsoe.eu,false,
2024-08-23 05:00:00,Spain,Spain,ES,144.18,188.95,69.05,36.66,entsoe.eu,false,
2024-08-23 06:00:00,Spain,Spain,ES,140.65,184.55,70.33,40.01,entsoe.eu,false,
2024-08-23 07:00:00,Spain,Spain,ES,106.69,148.43,76.93,49.26,entsoe.eu,false,
2024-08-23 08:00:00,Spain,Spain,ES,66.46,102.72,85.74,59.97,entsoe.eu,false,
2024-08-23 09:00:00,Spain,Spain,ES,51.4,84.59,89.5,65.13,entsoe.eu,false,
2024-08-23 10:00:00,Spain,Spain,ES,49.33,82.16,90.0,66.4,entsoe.eu,false,
2024-08-23 11:00:00,Spain,Spain,ES,47.09,79.45,90.49,67.29,entsoe.eu,false,
2024-08-23 12:00:00,Spain,Spain,ES,46.14,78.1,90.7,67.66,entsoe.eu,false,
2024-08-23 13:00:00,Spain,Spain,ES,45.33,77.0,90.86,67.71,entsoe.eu,false,
2024-08-23 14:00:00,Spain,Spain,ES,44.99,76.48,90.75,67.64,entsoe.eu,false,
2024-08-23 15:00:00,Spain,Spain,ES,48.63,80.47,89.84,65.95,entsoe.eu,false,
2024-08-23 16:00:00,Spain,Spain,ES,67.18,103.3,85.02,60.26,entsoe.eu,false,
2024-08-23 17:00:00,Spain,Spain,ES,108.61,152.22,75.48,50.74,entsoe.eu,false,
2024-08-23 18:00:00,Spain,Spain,ES,149.85,197.98,66.89,41.87,entsoe.eu,false,
2024-08-23 19:00:00,Spain,Spain,ES,156.79,204.78,65.55,39.66,entsoe.eu,false,
2024-08-23 20:00:00,Spain,Spain,ES,148.62,194.49,67.7,40.44,entsoe.eu,false,
2024-08-23 21:00:00,Spain,Spain,ES,140.77,185.09,69.53,40.2,entsoe.eu,false,
2024-08-23 22:00:00,Spain,Spain,ES,132.62,176.42,70.96,40.55,entsoe.eu,false,
2024-08-23 23:00:00,Spain,Spain,ES,121.41,164.29,72.98,41.17,entsoe.eu,false,
2024-08-24 00:00:00,Spain,Spain,ES,107.83,147.96,76.17,42.77,entsoe.eu,false,
2024-08-24 01:00:00,Spain,Spain,ES,99.07,137.54,78.26,43.65,entsoe.eu,false,
2024-08-24 02:00:00,Spain,Spain,ES,92.49,129.52,79.92,44.69,entsoe.eu,false,
2024-08-24 03:00:00,Spain,Spain,ES,86.78,122.06,81.41,45.99,entsoe.eu,false,
2024-08-24 04:00:00,Spain,Spain,ES,84.83,118.77,82.16,46.98,entsoe.eu,false,
2024-08-24 05:00:00,Spain,Spain,ES,88.49,121.7,81.95,47.6,entsoe.eu,false,
2024-08-24 06:00:00,Spain,Spain,ES,79.66,111.33,84.01,51.45,entsoe.eu,false,
2024-08-24 07:00:00,Spain,Spain,ES,49.09,79.1,89.75,59.73,entsoe.eu,false,
2024-08-24 08:00:00,Spain,Spain,ES,34.36,62.54,93.17,66.96,entsoe.eu,false,
2024-08-24 09:00:00,Spain,Spain,ES,31.9,60.3,93.74,69.75,entsoe.eu,false,
2024-08-24 10:00:00,Spain,Spain,ES,31.01,59.48,93.94,71.31,entsoe.eu,false,
2024-08-24 11:00:00,Spain,Spain,ES,30.6,58.76,94.0,70.77,entsoe.eu,false,
2024-08-24 12:00:00,Spain,Spain,ES,29.31,56.97,94.32,71.02,entsoe.eu,false,
2024-08-24 13:00:00,Spain,Spain,ES,28.54,55.92,94.54,70.8,entsoe.eu,false,
2024-08-24 14:00:00,Spain,Spain,ES,29.36,56.82,94.35,71.14,entsoe.eu,false,
2024-08-24 15:00:00,Spain,Spain,ES,31.8,59.75,93.73,71.85,entsoe.eu,false,
2024-08-24 16:00:00,Spain,Spain,ES,36.24,64.39,92.64,69.73,entsoe.eu,false,
2024-08-24 17:00:00,Spain,Spain,ES,58.35,90.51,87.18,61.96,entsoe.eu,false,
2024-08-24 18:00:00,Spain,Spain,ES,90.74,126.05,80.28,53.36,entsoe.eu,false,
2024-08-24 19:00:00,Spain,Spain,ES,106.05,143.19,76.97,50.95,entsoe.eu,false,
2024-08-24 20:00:00,Spain,Spain,ES,99.78,134.99,78.74,52.36,entsoe.eu,false,
2024-08-24 21:00:00,Spain,Spain,ES,93.21,127.68,80.2,52.04,entsoe.eu,false,
2024-08-24 22:00:00,Spain,Spain,ES,89.15,123.78,80.8,50.47,entsoe.eu,false,
2024-08-24 23:00:00,Spain,Spain,ES,83.84,119.09,81.45,49.85,entsoe.eu,false,
2024-08-25 00:00:00,Spain,Spain,ES,80.84,116.03,81.96,49.55,entsoe.eu,false,
2024-08-25 01:00:00,Spain,Spain,ES,79.52,114.3,82.32,49.49,entsoe.eu,false,
2024-08-25 02:00:00,Spain,Spain,ES,76.91,110.66,83.02,49.09,entsoe.eu,false,
2024-08-25 03:00:00,Spain,Spain,ES,76.78,110.42,83.06,48.11,entsoe.eu,false,
2024-08-25 04:00:00,Spain,Spain,ES,79.72,114.24,82.31,47.37,entsoe.eu,false,
2024-08-25 05:00:00,Spain,Spain,ES,82.22,117.31,81.7,46.76,entsoe.eu,false,
2024-08-25 06:00:00,Spain,Spain,ES,70.69,103.06,84.58,49.81,entsoe.eu,false,
2024-08-25 07:00:00,Spain,Spain,ES,54.99,85.67,88.35,56.81,entsoe.eu,false,
2024-08-25 08:00:00,Spain,Spain,ES,38.95,67.21,92.25,62.01,entsoe.eu,false,
2024-08-25 09:00:00,Spain,Spain,ES,32.92,60.43,93.7,64.81,entsoe.eu,false,
2024-08-25 10:00:00,Spain,Spain,ES,31.47,59.06,94.03,66.68,entsoe.eu,false,
2024-08-25 11:00:00,Spain,Spain,ES,30.36,58.01,94.22,68.14,entsoe.eu,false,
2024-08-25 12:00:00,Spain,Spain,ES,29.34,57.03,94.41,68.94,entsoe.eu,false,
2024-08-25 13:00:00,Spain,Spain,ES,28.82,56.1,94.52,68.71,entsoe.eu,false,
2024-08-25 14:00:00,Spain,Spain,ES,29.79,56.88,94.31,67.68,entsoe.eu,false,
2024-08-25 15:00:00,Spain,Spain,ES,31.49,58.72,93.88,69.97,entsoe.eu,false,
2024-08-25 16:00:00,Spain,Spain,ES,37.24,65.36,92.43,70.21,entsoe.eu,false,
2024-08-25 17:00:00,Spain,Spain,ES,54.6,85.86,88.14,63.95,entsoe.eu,false,
2024-08-25 18:00:00,Spain,Spain,ES,82.41,117.56,81.8,55.75,entsoe.eu,false,
2024-08-25 19:00:00,Spain,Spain,ES,105.11,141.71,77.7,51.66,entsoe.eu,false,
2024-08-25 20:00:00,Spain,Spain,ES,104.11,140.81,77.78,51.6,entsoe.eu,false,
2024-08-25 21:00:00,Spain,Spain,ES,93.7,129.02,79.78,52.73,entsoe.eu,false,
2024-08-25 22:00:00,Spain,Spain,ES,80.61,114.36,82.32,51.43,entsoe.eu,false,
2024-08-25 23:00:00,Spain,Spain,ES,79.98,114.96,82.11,48.63,entsoe.eu,false,
2024-08-26 00:00:00,Spain,Spain,ES,84.58,120.7,81.06,47.05,entsoe.eu,false,
2024-08-26 01:00:00,Spain,Spain,ES,86.27,122.3,80.91,46.16,entsoe.eu,false,
2024-08-26 02:00:00,Spain,Spain,ES,86.26,122.5,80.86,45.05,entsoe.eu,false,
2024-08-26 03:00:00,Spain,Spain,ES,88.31,125.16,80.31,44.04,entsoe.eu,false,
2024-08-26 04:00:00,Spain,Spain,ES,101.22,139.54,77.74,43.54,entsoe.eu,false,
2024-08-26 05:00:00,Spain,Spain,ES,112.67,150.95,76.03,44.08,entsoe.eu,false,
2024-08-26 06:00:00,Spain,Spain,ES,111.59,149.97,76.17,45.94,entsoe.eu,false,
2024-08-26 07:00:00,Spain,Spain,ES,80.58,114.72,83.1,55.95,entsoe.eu,false,
2024-08-26 08:00:00,Spain,Spain,ES,48.79,79.35,89.84,63.99,entsoe.eu,false,
2024-08-26 09:00:00,Spain,Spain,ES,41.43,70.98,91.83,67.86,entsoe.eu,false,
2024-08-26 10:00:00,Spain,Spain,ES,42.2,72.51,91.65,68.53,entsoe.eu,false,
2024-08-26 11:00:00,Spain,Spain,ES,44.5,75.65,91.08,68.05,entsoe.eu,false,
2024-08-26 12:00:00,Spain,Spain,ES,43.76,74.82,91.3,67.98,entsoe.eu,false,
2024-08-26 13:00:00,Spain,Spain,ES,45.32,76.93,90.94,67.28,entsoe.eu,false,
2024-08-26 14:00:00,Spain,Spain,ES,48.78,81.4,89.88,65.84,entsoe.eu,false,
2024-08-26 15:00:00,Spain,Spain,ES,62.21,96.81,86.78,63.83,entsoe.eu,false,
2024-08-26 16:00:00,Spain,Spain,ES,89.93,130.3,80.16,58.97,entsoe.eu,false,
2024-08-26 17:00:00,Spain,Spain,ES,127.49,174.0,71.56,49.85,entsoe.eu,false,
2024-08-26 18:00:00,Spain,Spain,ES,165.56,217.65,63.02,39.46,entsoe.eu,false,
2024-08-26 19:00:00,Spain,Spain,ES,172.39,224.07,61.91,37.38,entsoe.eu,false,
2024-08-26 20:00:00,Spain,Spain,ES,169.83,221.3,62.36,37.21,entsoe.eu,false,
2024-08-26 21:00:00,Spain,Spain,ES,168.34,219.64,62.67,36.22,entsoe.eu,false,
2024-08-26 22:00:00,Spain,Spain,ES,161.03,210.38,64.44,36.05,entsoe.eu,false,
2024-08-26 23:00:00,Spain,Spain,ES,160.37,209.93,64.57,34.51,entsoe.eu,false,
2024-08-27 00:00:00,Spain,Spain,ES,161.63,212.53,63.97,32.21,entsoe.eu,false,
2024-08-27 01:00:00,Spain,Spain,ES,162.89,214.47,63.57,30.74,entsoe.eu,false,
2024-08-27 02:00:00,Spain,Spain,ES,162.47,213.51,63.83,30.42,entsoe.eu,false,
2024-08-27 03:00:00,Spain,Spain,ES,164.83,216.9,63.04,29.84,entsoe.eu,false,
2024-08-27 04:00:00,Spain,Spain,ES,168.18,220.65,62.31,30.92,entsoe.eu,false,
2024-08-27 05:00:00,Spain,Spain,ES,172.13,223.85,61.91,32.96,entsoe.eu,false,
2024-08-27 06:00:00,Spain,Spain,ES,168.74,220.09,62.69,35.26,entsoe.eu,false,
2024-08-27 07:00:00,Spain,Spain,ES,129.43,174.89,71.58,45.58,entsoe.eu,false,
2024-08-27 08:00:00,Spain,Spain,ES,83.15,119.86,82.69,57.82,entsoe.eu,false,
2024-08-27 09:00:00,Spain,Spain,ES,64.36,98.53,86.94,62.63,entsoe.eu,false,
2024-08-27 10:00:00,Spain,Spain,ES,58.29,91.65,88.27,64.85,entsoe.eu,false,
2024-08-27 11:00:00,Spain,Spain,ES,56.05,90.35,88.29,65.36,entsoe.eu,false,
2024-08-27 12:00:00,Spain,Spain,ES,54.56,88.66,88.6,65.98,entsoe.eu,false,
2024-08-27 13:00:00,Spain,Spain,ES,54.18,88.04,88.68,65.85,entsoe.eu,false,
2024-08-27 14:00:00,Spain,Spain,ES,54.36,88.3,88.45,65.18,entsoe.eu,false,
2024-08-27 15:00:00,Spain,Spain,ES,61.25,96.25,86.68,63.14,entsoe.eu,false,
2024-08-27 16:00:00,Spain,Spain,ES,85.15,124.57,81.25,60.56,entsoe.eu,false,
2024-08-27 17:00:00,Spain,Spain,ES,126.45,172.3,72.02,51.59,entsoe.eu,false,
2024-08-27 18:00:00,Spain,Spain,ES,173.01,226.13,61.44,38.15,entsoe.eu,false,
2024-08-27 19:00:00,Spain,Spain,ES,190.17,246.04,57.54,33.62,entsoe.eu,false,
2024-08-27 20:00:00,Spain,Spain,ES,188.08,244.0,57.74,33.24,entsoe.eu,false,
2024-08-27 21:00:00,Spain,Spain,ES,180.78,235.98,59.12,32.95,entsoe.eu,false,
2024-08-27 22:00:00,Spain,Spain,ES,179.18,235.7,58.97,30.53,entsoe.eu,false,
2024-08-27 23:00:00,Spain,Spain,ES,174.71,230.94,59.78,29.5,entsoe.eu,false,
2024-08-28 00:00:00,Spain,Spain,ES,168.7,223.61,61.22,29.11,entsoe.eu,false,
2024-08-28 01:00:00,Spain,Spain,ES,174.91,231.11,59.97,27.3,entsoe.eu,false,
2024-08-28 02:00:00,Spain,Spain,ES,178.97,236.55,58.79,25.69,entsoe.eu,false,
2024-08-28 03:00:00,Spain,Spain,ES,183.59,242.35,57.65,24.67,entsoe.eu,false,
2024-08-28 04:00:00,Spain,Spain,ES,187.59,246.64,56.87,25.1,entsoe.eu,false,
2024-08-28 05:00:00,Spain,Spain,ES,186.78,243.25,57.99,28.69,entsoe.eu,false,
2024-08-28 06:00:00,Spain,Spain,ES,178.18,232.4,60.33,32.82,entsoe.eu,false,
2024-08-28 07:00:00,Spain,Spain,ES,138.54,186.63,69.4,43.31,entsoe.eu,false,
2024-08-28 08:00:00,Spain,Spain,ES,93.77,134.21,79.81,55.31,entsoe.eu,false,
2024-08-28 09:00:00,Spain,Spain,ES,70.21,106.6,85.23,61.75,entsoe.eu,false,
2024-08-28 10:00:00,Spain,Spain,ES,61.27,96.02,87.23,64.6,entsoe.eu,false,
2024-08-28 11:00:00,Spain,Spain,ES,52.8,85.43,89.23,67.55,entsoe.eu,false,
2024-08-28 12:00:00,Spain,Spain,ES,48.87,80.45,90.17,68.99,entsoe.eu,false,
2024-08-28 13:00:00,Spain,Spain,ES,46.98,78.18,90.42,69.63,entsoe.eu,false,
2024-08-28 14:00:00,Spain,Spain,ES,49.21,81.21,89.6,69.71,entsoe.eu,false,
2024-08-28 15:00:00,Spain,Spain,ES,55.61,88.93,88.01,68.46,entsoe.eu,false,
2024-08-28 16:00:00,Spain,Spain,ES,72.19,109.54,83.6,64.75,entsoe.eu,false,
2024-08-28 17:00:00,Spain,Spain,ES,99.22,140.18,77.6,57.87,entsoe.eu,false,
2024-08-28 18:00:00,Spain,Spain,ES,131.9,175.88,70.91,48.99,entsoe.eu,false,
2024-08-28 19:00:00,Spain,Spain,ES,136.84,180.42,70.03,47.09,entsoe.eu,false,
2024-08-28 20:00:00,Spain,Spain,ES,133.33,177.27,70.37,45.79,entsoe.eu,false,
2024-08-28 21:00:00,Spain,Spain,ES,128.96,172.96,71.0,45.04,entsoe.eu,false,
2024-08-28 22:00:00,Spain,Spain,ES,129.31,175.61,70.06,41.93,entsoe.eu,false,
2024-08-28 23:00:00,Spain,Spain,ES,125.76,171.31,71.01,41.01,entsoe.eu,false,
2024-08-29 00:00:00,Spain,Spain,ES,129.4,176.88,69.75,38.21,entsoe.eu,false,
2024-08-29 01:00:00,Spain,Spain,ES,131.95,180.05,69.23,36.77,entsoe.eu,false,
2024-08-29 02:00:00,Spain,Spain,ES,131.08,178.47,69.71,36.54,entsoe.eu,false,
2024-08-29 03:00:00,Spain,Spain,ES,134.06,182.44,68.9,36.31,entsoe.eu,false,
2024-08-29 04:00:00,Spain,Spain,ES,141.72,190.84,67.5,36.27,entsoe.eu,false,
2024-08-29 05:00:00,Spain,Spain,ES,145.23,193.79,67.2,38.53,entsoe.eu,false,
2024-08-29 06:00:00,Spain,Spain,ES,144.3,192.39,67.56,41.35,entsoe.eu,false,
2024-08-29 07:00:00,Spain,Spain,ES,129.15,174.04,71.43,46.25,entsoe.eu,false,
2024-08-29 08:00:00,Spain,Spain,ES,111.6,153.88,75.7,51.65,entsoe.eu,false,
2024-08-29 09:00:00,Spain,Spain,ES,90.24,130.08,80.51,57.47,entsoe.eu,false,
2024-08-29 10:00:00,Spain,Spain,ES,71.2,107.94,84.76,61.09,entsoe.eu,false,
2024-08-29 11:00:00,Spain,Spain,ES,69.09,105.54,85.29,61.79,entsoe.eu,false,
2024-08-29 12:00:00,Spain,Spain,ES,69.92,106.58,85.1,61.69,entsoe.eu,false,
2024-08-29 13:00:00,Spain,Spain,ES,68.61,104.96,85.22,61.69,entsoe.eu,false,
2024-08-29 14:00:00,Spain,Spain,ES,71.78,109.09,84.09,61.85,entsoe.eu,false,
2024-08-29 15:00:00,Spain,Spain,ES,80.31,119.46,81.89,60.6,entsoe.eu,false,
2024-08-29 16:00:00,Spain,Spain,ES,92.63,134.23,78.91,58.8,entsoe.eu,false,
2024-08-29 17:00:00,Spain,Spain,ES,118.49,165.61,72.43,53.01,entsoe.eu,false,
2024-08-29 18:00:00,Spain,Spain,ES,144.62,194.89,66.66,46.25,entsoe.eu,false,
2024-08-29 19:00:00,Spain,Spain,ES,163.86,216.37,62.69,40.64,entsoe.eu,false,
2024-08-29 20:00:00,Spain,Spain,ES,160.82,212.92,63.33,39.75,entsoe.eu,false,
2024-08-29 21:00:00,Spain,Spain,ES,152.25,203.16,65.01,39.71,entsoe.eu,false,
2024-08-29 22:00:00,Spain,Spain,ES,151.4,202.63,65.07,38.0,entsoe.eu,false,
2024-08-29 23:00:00,Spain,Spain,ES,141.25,190.33,67.47,38.31,entsoe.eu,false,
2024-08-30 00:00:00,Spain,Spain,ES,141.92,191.91,67.11,37.37,entsoe.eu,false,
2024-08-30 01:00:00,Spain,Spain,ES,140.42,190.26,67.42,36.56,entsoe.eu,false,
2024-08-30 02:00:00,Spain,Spain,ES,145.7,196.93,66.21,33.53,entsoe.eu,false,
2024-08-30 03:00:00,Spain,Spain,ES,153.36,206.74,64.3,31.68,entsoe.eu,false,
2024-08-30 04:00:00,Spain,Spain,ES,157.27,210.48,63.75,32.55,entsoe.eu,false,
2024-08-30 05:00:00,Spain,Spain,ES,158.21,210.21,63.93,34.86,entsoe.eu,false,
2024-08-30 06:00:00,Spain,Spain,ES,158.43,209.67,64.4,37.08,entsoe.eu,false,
2024-08-30 07:00:00,Spain,Spain,ES,133.61,180.82,70.4,44.84,entsoe.eu,false,
2024-08-30 08:00:00,Spain,Spain,ES,95.93,136.22,79.46,55.73,entsoe.eu,false,
2024-08-30 09:00:00,Spain,Spain,ES,74.03,111.45,84.16,61.14,entsoe.eu,false,
2024-08-30 10:00:00,Spain,Spain,ES,64.83,100.4,86.35,63.77,entsoe.eu,false,
2024-08-30 11:00:00,Spain,Spain,ES,58.92,93.18,87.73,66.06,entsoe.eu,false,
2024-08-30 12:00:00,Spain,Spain,ES,56.69,90.06,88.28,65.95,entsoe.eu,false,
2024-08-30 13:00:00,Spain,Spain,ES,55.7,88.85,88.34,65.97,entsoe.eu,false,
2024-08-30 14:00:00,Spain,Spain,ES,58.33,92.25,87.38,64.84,entsoe.eu,false,
2024-08-30 15:00:00,Spain,Spain,ES,67.3,102.97,85.13,62.62,entsoe.eu,false,
2024-08-30 16:00:00,Spain,Spain,ES,90.02,130.82,79.28,56.53,entsoe.eu,false,
2024-08-30 17:00:00,Spain,Spain,ES,116.12,161.11,73.13,49.18,entsoe.eu,false,
2024-08-30 18:00:00,Spain,Spain,ES,143.13,190.57,67.79,43.52,entsoe.eu,false,
2024-08-30 19:00:00,Spain,Spain,ES,157.1,206.49,64.88,41.04,entsoe.eu,false,
2024-08-30 20:00:00,Spain,Spain,ES,156.45,206.01,65.06,40.63,entsoe.eu,false,
2024-08-30 21:00:00,Spain,Spain,ES,149.04,197.49,66.55,40.2,entsoe.eu,false,
2024-08-30 22:00:00,Spain,Spain,ES,145.84,194.7,66.84,38.43,entsoe.eu,false,
2024-08-30 23:00:00,Spain,Spain,ES,145.87,194.61,66.99,37.52,entsoe.eu,false,
2024-08-31 00:00:00,Spain,Spain,ES,137.4,185.92,68.36,37.18,entsoe.eu,false,
2024-08-31 01:00:00,Spain,Spain,ES,135.84,184.6,68.54,36.55,entsoe.eu,false,
2024-08-31 02:00:00,Spain,Spain,ES,140.54,190.71,67.56,34.13,entsoe.eu,false,
2024-08-31 03:00:00,Spain,Spain,ES,144.51,195.38,66.86,32.54,entsoe.eu,false,
2024-08-31 04:00:00,Spain,Spain,ES,145.14,195.72,66.87,32.64,entsoe.eu,false,
2024-08-31 05:00:00,Spain,Spain,ES,146.94,196.83,66.9,33.23,entsoe.eu,false,
2024-08-31 06:00:00,Spain,Spain,ES,136.05,183.16,69.69,37.84,entsoe.eu,false,
2024-08-31 07:00:00,Spain,Spain,ES,109.14,151.36,76.0,45.76,entsoe.eu,false,
2024-08-31 08:00:00,Spain,Spain,ES,83.21,121.66,81.87,53.46,entsoe.eu,false,
2024-08-31 09:00:00,Spain,Spain,ES,64.76,100.76,85.98,59.29,entsoe.eu,false,
2024-08-31 10:00:00,Spain,Spain,ES,56.55,91.66,87.65,62.66,entsoe.eu,false,
2024-08-31 11:00:00,Spain,Spain,ES,57.23,92.58,87.44,63.35,entsoe.eu,false,
2024-08-31 12:00:00,Spain,Spain,ES,53.09,87.37,88.45,64.52,entsoe.eu,false,
2024-08-31 13:00:00,Spain,Spain,ES,49.81,83.15,89.27,65.52,entsoe.eu,false,
2024-08-31 14:00:00,Spain,Spain,ES,50.1,83.26,89.23,64.63,entsoe.eu,false,
2024-08-31 15:00:00,Spain,Spain,ES,59.85,94.66,86.82,61.57,entsoe.eu,false,
2024-08-31 16:00:00,Spain,Spain,ES,80.54,119.64,81.79,57.54,entsoe.eu,false,
2024-08-31 17:00:00,Spain,Spain,ES,125.81,173.14,71.42,47.27,entsoe.eu,false,
2024-08-31 18:00:00,Spain,Spain,ES,155.41,207.4,64.73,38.13,entsoe.eu,false,
2024-08-31 19:00:00,Spain,Spain,ES,164.51,216.31,63.43,37.47,entsoe.eu,false,
2024-08-31 20:00:00,Spain,Spain,ES,158.96,209.3,64.85,38.06,entsoe.eu,false,
2024-08-31 21:00:00,Spain,Spain,ES,156.75,206.98,65.28,35.61,entsoe.eu,false,
2024-08-31 22:00:00,Spain,Spain,ES,158.77,211.05,64.25,32.16,entsoe.eu,false,
2024-08-31 23:00:00,Spain,Spain,ES,164.81,219.73,62.46,28.87,entsoe.eu,false,
2024-09-01 00:00:00,Spain,Spain,ES,170.04,226.11,61.41,26.22,entsoe.eu,false,
2024-09-01 01:00:00,Spain,Spain,ES,175.13,232.36,60.35,24.43,entsoe.eu,false,
